problem,solution
"Other: sucufe wimi pivudu vuva zevuqa English: the dog slaps monkeys
Other: zazuba wimi quhudu wimi pivudu English: the bird praised the dog
Other: bodobu vuva pivuqa wimi dituqa English: dogs will want the frogs
Other: yaxoba vuva quhuqa vuva raxodu English: birds hit a cat
Other: tureba vuva raxoqa wimi xagodu English: cats saw the person
Other: yaxoba wimi pivudu wimi pivuqa English: ",the dog hit the dogs
"English: the dog slaps monkeys Other: sucufe wimi pivudu vuva zevuqa
English: the bird praised the dog Other: zazuba wimi quhudu wimi pivudu
English: dogs will want the frogs Other: bodobu vuva pivuqa wimi dituqa
English: birds hit a cat Other: yaxoba vuva quhuqa vuva raxodu
English: cats saw the person Other: tureba vuva raxoqa wimi xagodu
English: the dog hit the dogs Other: ",yaxoba wimi pivudu wimi pivuqa
"Other: powo guyeri naxono nafi nudori English: a monkey disliked the person
Other: nafi fodeva daxobe nafi hiciva English: the frogs touch the children
Other: powo vativa degabe powo fodeva English: dogs like frogs
Other: powo vatiri xicebe powo guyeva English: a dog slaps monkeys
Other: powo guyeri naxobe powo sazeri English: a monkey dislikes a crow
Other: nafi vatiri daxobe nafi vativa English: ",the dog touches the dogs
"English: a monkey disliked the person Other: powo guyeri naxono nafi nudori
English: the frogs touch the children Other: nafi fodeva daxobe nafi hiciva
English: dogs like frogs Other: powo vativa degabe powo fodeva
English: a dog slaps monkeys Other: powo vatiri xicebe powo guyeva
English: a monkey dislikes a crow Other: powo guyeri naxobe powo sazeri
English: the dog touches the dogs Other: ",nafi vatiri daxobe nafi vativa
"Other: yizavi yewa rohuvi zube duyazo English: the monkey will dislike a cat
Other: rohuvi yewa yizavi zube tuyuce English: the cat liked a monkey
Other: tulovi yewa yizavi zube tuyuzo English: the crow will like a monkey
Other: rofoza yewa tuloza zube disufe English: the dolphins remember crows
Other: yizaza yewa rohuvi yewa jibizo English: the monkeys will want the cat
Other: tuloza yewa yizavi yewa tuyuzo English: ",the crows will like the monkey
"English: the monkey will dislike a cat Other: yizavi yewa rohuvi zube duyazo
English: the cat liked a monkey Other: rohuvi yewa yizavi zube tuyuce
English: the crow will like a monkey Other: tulovi yewa yizavi zube tuyuzo
English: the dolphins remember crows Other: rofoza yewa tuloza zube disufe
English: the monkeys will want the cat Other: yizaza yewa rohuvi yewa jibizo
English: the crows will like the monkey Other: ",tuloza yewa yizavi yewa tuyuzo
"Other: bovuxu resu yowini cebu lahajo English: the frogs want a person
Other: yowixu resu bihini resu lahajo English: the people want the monkey
Other: bihini cebu zavaxu cebu gudajo English: a monkey touches dolphins
Other: bovuxu cebu bihixu resu lidomu English: frogs praised the monkeys
Other: bovuxu cebu zavani cebu zuqamu English: frogs saw a dolphin
Other: bovuxu cebu bihixu cebu lidojo English: ",frogs praise monkeys
"English: the frogs want a person Other: bovuxu resu yowini cebu lahajo
English: the people want the monkey Other: yowixu resu bihini resu lahajo
English: a monkey touches dolphins Other: bihini cebu zavaxu cebu gudajo
English: frogs praised the monkeys Other: bovuxu cebu bihixu resu lidomu
English: frogs saw a dolphin Other: bovuxu cebu zavani cebu zuqamu
English: frogs praise monkeys Other: ",bovuxu cebu bihixu cebu lidojo
"Other: soyaxa hewo ruyuku sifaxa cosa English: the children praise birds
Other: buhuqa hewo ruyugo sifaqa hewo English: the person praised the bird
Other: zumaqa cosa qekeku dumixa cosa English: a dolphin hits cats
Other: dumiqa hewo puxeha sifaqa hewo English: the cat will touch the bird
Other: dumixa hewo ruyuku zumaqa cosa English: the cats praise a dolphin
Other: sifaqa hewo ruyuku sifaqa hewo English: ",the bird praises the bird
"English: the children praise birds Other: soyaxa hewo ruyuku sifaxa cosa
English: the person praised the bird Other: buhuqa hewo ruyugo sifaqa hewo
English: a dolphin hits cats Other: zumaqa cosa qekeku dumixa cosa
English: the cat will touch the bird Other: dumiqa hewo puxeha sifaqa hewo
English: the cats praise a dolphin Other: dumixa hewo ruyuku zumaqa cosa
English: the bird praises the bird Other: ",sifaqa hewo ruyuku sifaqa hewo
"Other: ciwe misoqu tocini pimu juniqu English: a child remembers the monkey
Other: pimu ziyiqu pexoni ciwe juniqu English: the frog wants a monkey
Other: pimu juniso xalira pimu ziyiqu English: the monkeys disliked the frog
Other: pimu ziyiqu kepugo pimu misoso English: the frog will touch the children
Other: pimu taraso tocini pimu misoso English: the dolphins remember the children
Other: pimu ziyiqu xalini pimu juniqu English: ",the frog dislikes the monkey
"English: a child remembers the monkey Other: ciwe misoqu tocini pimu juniqu
English: the frog wants a monkey Other: pimu ziyiqu pexoni ciwe juniqu
English: the monkeys disliked the frog Other: pimu juniso xalira pimu ziyiqu
English: the frog will touch the children Other: pimu ziyiqu kepugo pimu misoso
English: the dolphins remember the children Other: pimu taraso tocini pimu misoso
English: the frog dislikes the monkey Other: ",pimu ziyiqu xalini pimu juniqu
"Other: lefajo quwa xegani recaqu quwa English: a child hit cats
Other: wigoqu xugi tugoni puzuqu xugi English: the frogs wanted the monkeys
Other: wigojo xugi xegani lefajo quwa English: the frog hit a child
Other: xomequ quwa xegaxu lefaqu quwa English: dogs will hit children
Other: wigoqu quwa locini puzuqu quwa English: frogs disliked monkeys
Other: recajo quwa locini wigoqu xugi English: ",a cat disliked the frogs
"English: a child hit cats Other: lefajo quwa xegani recaqu quwa
English: the frogs wanted the monkeys Other: wigoqu xugi tugoni puzuqu xugi
English: the frog hit a child Other: wigojo xugi xegani lefajo quwa
English: dogs will hit children Other: xomequ quwa xegaxu lefaqu quwa
English: frogs disliked monkeys Other: wigoqu quwa locini puzuqu quwa
English: a cat disliked the frogs Other: ",recajo quwa locini wigoqu xugi
"Other: yimi niluhe yimi madifo pamulo English: frogs touched a cat
Other: yimi nilufo yimi jorehe rohaki English: a frog wants crows
Other: weye mekuhe yimi nilufo ditelo English: the dolphins slapped a frog
Other: weye jorefo weye madihe xafodi English: the crow will dislike the cats
Other: weye madihe weye jorefo lehadi English: the cats will praise the crow
Other: weye niluhe weye niluhe lehadi English: ",the frogs will praise the frogs
"English: frogs touched a cat Other: yimi niluhe yimi madifo pamulo
English: a frog wants crows Other: yimi nilufo yimi jorehe rohaki
English: the dolphins slapped a frog Other: weye mekuhe yimi nilufo ditelo
English: the crow will dislike the cats Other: weye jorefo weye madihe xafodi
English: the cats will praise the crow Other: weye madihe weye jorefo lehadi
English: the frogs will praise the frogs Other: ",weye niluhe weye niluhe lehadi
"Other: fewofi dexo cocebi hedu potosa English: a crow saw the cats
Other: cocefi hedu gefafi hedu teduzu English: the cat will slap the child
Other: cocebi hedu zosofi hedu tuwazu English: the cats will want the dog
Other: gihofi hedu benubi dexo xavisa English: the dolphin liked frogs
Other: cocefi dexo fewobi hedu tuwawi English: a cat wants the crows
Other: cocefi dexo gefabi hedu tuwasa English: ",a cat wanted the children
"English: a crow saw the cats Other: fewofi dexo cocebi hedu potosa
English: the cat will slap the child Other: cocefi hedu gefafi hedu teduzu
English: the cats will want the dog Other: cocebi hedu zosofi hedu tuwazu
English: the dolphin liked frogs Other: gihofi hedu benubi dexo xavisa
English: a cat wants the crows Other: cocefi dexo fewobi hedu tuwawi
English: a cat wanted the children Other: ",cocefi dexo gefabi hedu tuwasa
"Other: nofobi jolu mewibi jolu codomo English: the monkeys praise the children
Other: xahobi jolu mewigo hohe sibuwa English: the frogs disliked a child
Other: xahogo jolu copabi hohe codowa English: the frog praised birds
Other: nofobi jolu tuxibi jolu sodowa English: the monkeys remembered the dogs
Other: xahobi jolu tuxibi jolu qidemo English: the frogs see the dogs
Other: nofobi hohe mewibi jolu codowa English: ",monkeys praised the children
"English: the monkeys praise the children Other: nofobi jolu mewibi jolu codomo
English: the frogs disliked a child Other: xahobi jolu mewigo hohe sibuwa
English: the frog praised birds Other: xahogo jolu copabi hohe codowa
English: the monkeys remembered the dogs Other: nofobi jolu tuxibi jolu sodowa
English: the frogs see the dogs Other: xahobi jolu tuxibi jolu qidemo
English: monkeys praised the children Other: ",nofobi hohe mewibi jolu codowa
"Other: tiba qalifi reloxe tiba fabeze English: a bird remembers dogs
Other: tiba qadada regusa yojo qataze English: a person likes the cat
Other: tiba qabeze puzimi yojo qadada English: a dog will dislike the person
Other: yojo qadada recida yojo qaboga English: the person wants the dolphin
Other: tiba qaraqe dogusa yojo qaboga English: a monkey liked the dolphin
Other: yojo qabeze recida yojo qalifi English: ",the dog wants the bird
"English: a bird remembers dogs Other: tiba qalifi reloxe tiba fabeze
English: a person likes the cat Other: tiba qadada regusa yojo qataze
English: a dog will dislike the person Other: tiba qabeze puzimi yojo qadada
English: the person wants the dolphin Other: yojo qadada recida yojo qaboga
English: a monkey liked the dolphin Other: tiba qaraqe dogusa yojo qaboga
English: the dog wants the bird Other: ",yojo qabeze recida yojo qalifi
"Other: gawali hoyi horake xovayo vuva English: the cat praises birds
Other: xowali vuva zerake xojada hoyi English: cats praised the crows
Other: gajada hoyi wumepu gafihe vuva English: the crow will hit a person
Other: gawaga hoyi hoqoxo gawani vuva English: the dolphin slaps a dog
Other: xovayo hoyi hosasu gafihe hoyi English: the birds want the person
Other: gawali hoyi hosasu gajada vuva English: ",the cat wants a crow
"English: the cat praises birds Other: gawali hoyi horake xovayo vuva
English: cats praised the crows Other: xowali vuva zerake xojada hoyi
English: the crow will hit a person Other: gajada hoyi wumepu gafihe vuva
English: the dolphin slaps a dog Other: gawaga hoyi hoqoxo gawani vuva
English: the birds want the person Other: xovayo hoyi hosasu gafihe hoyi
English: the cat wants a crow Other: ",gawali hoyi hosasu gajada vuva
"Other: bapi tereke xizeca tana cucuhu English: the monkeys liked a crow
Other: tana cuhomu himule bapi tecuhu English: a child will see the crows
Other: bapi cuzese hijalu tana tepoje English: the bird will praise frogs
Other: bapi tepoje subewi bapi cureke English: the frogs want the monkey
Other: tana cuhomu sumule tana cudaga English: a child sees a dolphin
Other: bapi cureke xibewi bapi cuzese English: ",the monkey wanted the bird
"English: the monkeys liked a crow Other: bapi tereke xizeca tana cucuhu
English: a child will see the crows Other: tana cuhomu himule bapi tecuhu
English: the bird will praise frogs Other: bapi cuzese hijalu tana tepoje
English: the frogs want the monkey Other: bapi tepoje subewi bapi cureke
English: a child sees a dolphin Other: tana cuhomu sumule tana cudaga
English: the monkey wanted the bird Other: ",bapi cureke xibewi bapi cuzese
"Other: towi kuzewa wariwo towi bejihi English: a dolphin disliked monkeys
Other: towi pexewa kinoqa towi kuzehi English: a cat will want dolphins
Other: hifo felihi veqawo hifo befiwa English: the children praised the dog
Other: towi pexehi kinoti hifo felihi English: cats want the children
Other: towi pexewa wariti towi feliwa English: a cat dislikes a child
Other: hifo pexewa kinoti hifo pexehi English: ",the cat wants the cats
"English: a dolphin disliked monkeys Other: towi kuzewa wariwo towi bejihi
English: a cat will want dolphins Other: towi pexewa kinoqa towi kuzehi
English: the children praised the dog Other: hifo felihi veqawo hifo befiwa
English: cats want the children Other: towi pexehi kinoti hifo felihi
English: a cat dislikes a child Other: towi pexewa wariti towi feliwa
English: the cat wants the cats Other: ",hifo pexewa kinoti hifo pexehi
"Other: qajafi yujuni pota duluni fale English: the dolphins will slap cats
Other: tibade diludu pota doyudu pota English: the person liked the bird
Other: guhofi yujuni fale doyudu fale English: dolphins will hit a bird
Other: guhode yujuni pota diluni fale English: the dolphins hit people
Other: kakuhi mahedu pota duluni fale English: the frog wants cats
Other: guhode maheni fale yujudu pota English: ",frogs hit the dolphin
