problem,solution
Other: fuzexu zomu nopaxu jofo kareqa English: the child saw a person\nOther: fuzexu zomu dipaxu jofo yaneki English: the child will want a cat\nOther: mumale jofo dipaxu jofo yaneqa English: frogs wanted a cat\nOther: fuzexu zomu fawaxu zomu yanepo English: the child wants the dolphin\nOther: dipaxu jofo mumale zomu sejupo English: a cat remembers the frogs\nOther: dipale zomu fawale jofo sejuqa English: ,the cats remembered dolphins
English: the child saw a person Other: fuzexu zomu nopaxu jofo kareqa\nEnglish: the child will want a cat Other: fuzexu zomu dipaxu jofo yaneki\nEnglish: frogs wanted a cat Other: mumale jofo dipaxu jofo yaneqa\nEnglish: the child wants the dolphin Other: fuzexu zomu fawaxu zomu yanepo\nEnglish: a cat remembers the frogs Other: dipaxu jofo mumale zomu sejupo\nEnglish: the cats remembered dolphins Other: ,dipale zomu fawale jofo sejuqa
Other: vibire visi tihire visi gadafa English: the cats see the birds\nOther: vibire visi tihire copu dabebu English: the cats will touch birds\nOther: tawoxa visi wozaxa visi zokufa English: the dolphin likes the child\nOther: vosuxa visi vibixa visi lonobu English: the frog will slap the cat\nOther: vosure visi vibire copu zokubu English: the frogs will like cats\nOther: vosure copu vibixa copu zokubu English: ,frogs will like a cat
English: the cats see the birds Other: vibire visi tihire visi gadafa\nEnglish: the cats will touch birds Other: vibire visi tihire copu dabebu\nEnglish: the dolphin likes the child Other: tawoxa visi wozaxa visi zokufa\nEnglish: the frog will slap the cat Other: vosuxa visi vibixa visi lonobu\nEnglish: the frogs will like cats Other: vosure visi vibire copu zokubu\nEnglish: frogs will like a cat Other: ,vosure copu vibixa copu zokubu
Other: wareho wisi netoni pupori hepo English: the crows will touch a child\nOther: sowiho hepo zohoqu sizuho hepo English: monkeys hit dolphins\nOther: sukoho wisi comoni sizuho hepo English: the frogs will see dolphins\nOther: sukoho hepo veyoqu nuxeri hepo English: frogs liked a dog\nOther: wareri wisi fosatu sukori hepo English: the crow remembers a frog\nOther: sizuho hepo netoqu sowiri hepo English: ,dolphins touched a monkey
English: the crows will touch a child Other: wareho wisi netoni pupori hepo\nEnglish: monkeys hit dolphins Other: sowiho hepo zohoqu sizuho hepo\nEnglish: the frogs will see dolphins Other: sukoho wisi comoni sizuho hepo\nEnglish: frogs liked a dog Other: sukoho hepo veyoqu nuxeri hepo\nEnglish: the crow remembers a frog Other: wareri wisi fosatu sukori hepo\nEnglish: dolphins touched a monkey Other: ,sizuho hepo netoqu sowiri hepo
Other: woto lojiya roresi mugi riguja English: a frog slapped the cats\nOther: mugi riguya roresi mugi lojiya English: the cat slapped the frog\nOther: woto lojija foqesi mugi sefaja English: frogs hit the dolphins\nOther: woto cewaya dinevi mugi tuheja English: a person wants the crows\nOther: mugi riguja foqevi woto wibuya English: the cats hit a child\nOther: woto lojiya rorevi mugi sefaya English: ,a frog slaps the dolphin
English: a frog slapped the cats Other: woto lojiya roresi mugi riguja\nEnglish: the cat slapped the frog Other: mugi riguya roresi mugi lojiya\nEnglish: frogs hit the dolphins Other: woto lojija foqesi mugi sefaja\nEnglish: a person wants the crows Other: woto cewaya dinevi mugi tuheja\nEnglish: the cats hit a child Other: mugi riguja foqevi woto wibuya\nEnglish: a frog slaps the dolphin Other: ,woto lojiya rorevi mugi sefaya
Other: feda lupuka tomu bozere yeyoho English: the dog will touch people\nOther: tomu lupuka tomu bopijo yeruno English: a dog will want children\nOther: tomu bokeha tomu lupijo yebaze English: dolphins will slap a child\nOther: feda luzere feda luquci yeyoho English: the person will touch the monkey\nOther: tomu boquci feda bokeha yebaze English: monkeys will slap the dolphins\nOther: tomu bozere tomu lupijo yeyoho English: ,people will touch a child
English: the dog will touch people Other: feda lupuka tomu bozere yeyoho\nEnglish: a dog will want children Other: tomu lupuka tomu bopijo yeruno\nEnglish: dolphins will slap a child Other: tomu bokeha tomu lupijo yebaze\nEnglish: the person will touch the monkey Other: feda luzere feda luquci yeyoho\nEnglish: monkeys will slap the dolphins Other: tomu boquci feda bokeha yebaze\nEnglish: people will touch a child Other: ,tomu bozere tomu lupijo yeyoho
Other: vulu qifagu vulu fegina kehagu English: frogs slap a bird\nOther: vulu qigina vulu qijola gajodu English: birds will see crows\nOther: nemi feqovi vulu qitenu gateli English: the dolphin will dislike people\nOther: vulu qifagu vulu fefuxa gavuja English: frogs will want a child\nOther: nemi qigina vulu feqovi kehagu English: the birds slap a dolphin\nOther: vulu qifagu nemi fegina keteli English: ,frogs dislike the bird
English: frogs slap a bird Other: vulu qifagu vulu fegina kehagu\nEnglish: birds will see crows Other: vulu qigina vulu qijola gajodu\nEnglish: the dolphin will dislike people Other: nemi feqovi vulu qitenu gateli\nEnglish: frogs will want a child Other: vulu qifagu vulu fefuxa gavuja\nEnglish: the birds slap a dolphin Other: nemi qigina vulu feqovi kehagu\nEnglish: frogs dislike the bird Other: ,vulu qifagu nemi fegina keteli
Other: gove pudala ruduqi gove vetena English: a dolphin touches birds\nOther: gove vetena bureqi gove subula English: birds remember a child\nOther: gove subula bureki tehu ruyela English: a child will remember the cat\nOther: gove pudala wabiqi tehu subuna English: a dolphin slaps the children\nOther: gove pudana buremu tehu koxana English: dolphins remembered the crows\nOther: gove subula bureki tehu vetela English: ,a child will remember the bird
English: a dolphin touches birds Other: gove pudala ruduqi gove vetena\nEnglish: birds remember a child Other: gove vetena bureqi gove subula\nEnglish: a child will remember the cat Other: gove subula bureki tehu ruyela\nEnglish: a dolphin slaps the children Other: gove pudala wabiqi tehu subuna\nEnglish: dolphins remembered the crows Other: gove pudana buremu tehu koxana\nEnglish: a child will remember the bird Other: ,gove subula bureki tehu vetela
Other: gilapa xesiba qowu wowoxa savi English: a dolphin will dislike the people\nOther: gilaxi wowoba savi biwaxa qowu English: the monkey disliked dolphins\nOther: gilaxi xesiba qowu hejuba savi English: dogs disliked the people\nOther: gilapa waqeba qowu biwaxa savi English: a monkey will dislike the frogs\nOther: majaho hejuba savi xesiba savi English: people hit dogs\nOther: majaxi biwaxa savi xesiba qowu English: ,the people hit a monkey
English: a dolphin will dislike the people Other: gilapa xesiba qowu wowoxa savi\nEnglish: the monkey disliked dolphins Other: gilaxi wowoba savi biwaxa qowu\nEnglish: dogs disliked the people Other: gilaxi xesiba qowu hejuba savi\nEnglish: a monkey will dislike the frogs Other: gilapa waqeba qowu biwaxa savi\nEnglish: people hit dogs Other: majaho hejuba savi xesiba savi\nEnglish: the people hit a monkey Other: ,majaxi biwaxa savi xesiba qowu
Other: ceweqe qaqi cuvipa pinahu qaqi English: a dog hits people\nOther: pinahu qaqi duwuke ceweqe mufo English: people will want the dog\nOther: piwewa qaqi dizamu cerice qaqi English: dolphins disliked a crow\nOther: piqowa qaqi dizamu cewewa qaqi English: monkeys disliked a dolphin\nOther: cesahi mufo dunuma cerice mufo English: the frog will praise the crow\nOther: pirice qaqi duwuke piweqe qaqi English: ,crows will want dogs
English: a dog hits people Other: ceweqe qaqi cuvipa pinahu qaqi\nEnglish: people will want the dog Other: pinahu qaqi duwuke ceweqe mufo\nEnglish: dolphins disliked a crow Other: piwewa qaqi dizamu cerice qaqi\nEnglish: monkeys disliked a dolphin Other: piqowa qaqi dizamu cewewa qaqi\nEnglish: the frog will praise the crow Other: cesahi mufo dunuma cerice mufo\nEnglish: crows will want dogs Other: ,pirice qaqi duwuke piweqe qaqi
Other: rivetu jupa yocadi cipatu jupa English: the frog will praise the dog\nOther: qakatu yiqe nehiki mofaku jupa English: a crow remembers the children\nOther: qakaku jupa levuki qariku yiqe English: the crows see people\nOther: cipatu yiqe xuyeki rivetu yiqe English: a dog likes a frog\nOther: rivetu jupa nehiki qaritu jupa English: the frog remembers the person\nOther: cipatu jupa nehiki cipatu jupa English: ,the dog remembers the dog
English: the frog will praise the dog Other: rivetu jupa yocadi cipatu jupa\nEnglish: a crow remembers the children Other: qakatu yiqe nehiki mofaku jupa\nEnglish: the crows see people Other: qakaku jupa levuki qariku yiqe\nEnglish: a dog likes a frog Other: cipatu yiqe xuyeki rivetu yiqe\nEnglish: the frog remembers the person Other: rivetu jupa nehiki qaritu jupa\nEnglish: the dog remembers the dog Other: ,cipatu jupa nehiki cipatu jupa
Other: fuzazi rane niziqa rabipi rane English: the crow will slap the monkeys\nOther: recuzi rane ratiqa baqepi rane English: the cat will touch the people\nOther: recupi viya kalife puyepi rane English: cats praise the birds\nOther: puyezi rane nizifi rabizi rane English: the bird slapped the monkey\nOther: recuzi viya kaliqa fuzazi viya English: a cat will praise a crow\nOther: puyezi viya ratiqa fuzazi rane English: ,a bird will touch the crow
English: the crow will slap the monkeys Other: fuzazi rane niziqa rabipi rane\nEnglish: the cat will touch the people Other: recuzi rane ratiqa baqepi rane\nEnglish: cats praise the birds Other: recupi viya kalife puyepi rane\nEnglish: the bird slapped the monkey Other: puyezi rane nizifi rabizi rane\nEnglish: a cat will praise a crow Other: recuzi viya kaliqa fuzazi viya\nEnglish: a bird will touch the crow Other: ,puyezi viya ratiqa fuzazi rane
Other: malowi gami figoqu ciqucu gami English: the dogs remembered the crow\nOther: pafuwi fira gubiya malowi fira English: dolphins dislike dogs\nOther: ciquwi fira cecaye malowi fira English: crows will praise dogs\nOther: tifocu gami kebaye pafucu gami English: the bird will touch the dolphin\nOther: jesawi fira gubiqu malocu fira English: children disliked a dog\nOther: ciquwi fira figoqu pafucu fira English: ,crows remembered a dolphin
English: the dogs remembered the crow Other: malowi gami figoqu ciqucu gami\nEnglish: dolphins dislike dogs Other: pafuwi fira gubiya malowi fira\nEnglish: crows will praise dogs Other: ciquwi fira cecaye malowi fira\nEnglish: the bird will touch the dolphin Other: tifocu gami kebaye pafucu gami\nEnglish: children disliked a dog Other: jesawi fira gubiqu malocu fira\nEnglish: crows remembered a dolphin Other: ,ciquwi fira figoqu pafucu fira
Other: cuni dufecu savelo cuni buyicu English: people will hit children\nOther: keja nazecu woxigu cuni huqecu English: the birds saw dolphins\nOther: keja qoleri wigugu keja tijucu English: the crow remembered the monkeys\nOther: keja huqeri woxido keja qolecu English: the dolphin sees the crows\nOther: cuni dufecu wigugu cuni qolecu English: people remembered crows\nOther: cuni dufecu woxido keja duferi English: ,people see the person
English: people will hit children Other: cuni dufecu savelo cuni buyicu\nEnglish: the birds saw dolphins Other: keja nazecu woxigu cuni huqecu\nEnglish: the crow remembered the monkeys Other: keja qoleri wigugu keja tijucu\nEnglish: the dolphin sees the crows Other: keja huqeri woxido keja qolecu\nEnglish: people remembered crows Other: cuni dufecu wigugu cuni qolecu\nEnglish: people see the person Other: ,cuni dufecu woxido keja duferi
Other: hefahi jada goxohu jada zatixu English: the cats hit the dolphin\nOther: herehi neje goxohu jada fatixu English: children will hit the dolphin\nOther: hefahi neje heloto jada folevo English: cats praised the birds\nOther: gofahi neje hetiro jada fatame English: a cat will see the dogs\nOther: hexohu neje gorehi neje zalevo English: dolphins praise a child\nOther: herehi neje herehi neje zatame English: ,children see children
English: the cats hit the dolphin Other: hefahi jada goxohu jada zatixu\nEnglish: children will hit the dolphin Other: herehi neje goxohu jada fatixu\nEnglish: cats praised the birds Other: hefahi neje heloto jada folevo\nEnglish: a cat will see the dogs Other: gofahi neje hetiro jada fatame\nEnglish: dolphins praise a child Other: hexohu neje gorehi neje zalevo\nEnglish: children see children Other: ,herehi neje herehi neje zatame
Other: wamo mofivu wamo tinuvu qunitu English: frogs will hit monkeys\nOther: wamo gijavu qale xohufi qunimu English: dogs hit the cat\nOther: wamo xohuvu wamo tinufi ludatu English: cats will remember a monkey\nOther: wamo gijavu qale tinuvu ludatu English: dogs will remember the monkeys\nOther: qale tinufi qale lovefi ruxitu English: the monkey will slap the bird\nOther: wamo tinufi qale xohuvu ludatu English: ,a monkey will remember the cats
English: frogs will hit monkeys Other: wamo mofivu wamo tinuvu qunitu\nEnglish: dogs hit the cat Other: wamo gijavu qale xohufi qunimu\nEnglish: cats will remember a monkey Other: wamo xohuvu wamo tinufi ludatu\nEnglish: dogs will remember the monkeys Other: wamo gijavu qale tinuvu ludatu\nEnglish: the monkey will slap the bird Other: qale tinufi qale lovefi ruxitu\nEnglish: a monkey will remember the cats Other: ,wamo tinufi qale xohuvu ludatu
Other: xoxuke zoqi dijafo mapupu vivu English: the monkeys like a cat\nOther: vobepu vivu dijafo mapuke vivu English: a child likes cats\nOther: mapupu vivu xisaga haripu vivu English: a cat saw a dolphin\nOther: mapuke zoqi xisazo xoripu vivu English: the cats will see a frog\nOther: vobepu vivu yumazo haripu zoqi English: a child will hit the dolphin\nOther: mapuke zoqi dijafo vobepu vivu English: ,the cats like a child
English: the monkeys like a cat Other: xoxuke zoqi dijafo mapupu vivu\nEnglish: a child likes cats Other: vobepu vivu dijafo mapuke vivu\nEnglish: a cat saw a dolphin Other: mapupu vivu xisaga haripu vivu\nEnglish: the cats will see a frog Other: mapuke zoqi xisazo xoripu vivu\nEnglish: a child will hit the dolphin Other: vobepu vivu yumazo haripu zoqi\nEnglish: the cats like a child Other: ,mapuke zoqi dijafo vobepu vivu
Other: qodega tati tumiko cisuta tati English: a dog will touch cats\nOther: ruciga tati deziko catiga xuke English: a person will remember the dolphin\nOther: tuvota tati dezire bosega xuke English: monkeys remember the child\nOther: catita xuke yiyure rucita xuke English: the dolphins want the people\nOther: tuvota tati wuniwu qodega tati English: monkeys praised a dog\nOther: boseta tati yiyure tuvota xuke English: ,children want the monkeys
English: a dog will touch cats Other: qodega tati tumiko cisuta tati\nEnglish: a person will remember the dolphin Other: ruciga tati deziko catiga xuke\nEnglish: monkeys remember the child Other: tuvota tati dezire bosega xuke\nEnglish: the dolphins want the people Other: catita xuke yiyure rucita xuke\nEnglish: monkeys praised a dog Other: tuvota tati wuniwu qodega tati\nEnglish: children want the monkeys Other: ,boseta tati yiyure tuvota xuke
